Country Name,Country Code,Series Name,Series Code,1984,1988,1992,1996,2000,2004,2008,2012,2016,2020
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.300917035,0.200426838,-5.309932915,4.140773333,2.710248016,0.870059253,-1.31785676,2.658032308,0.502424404,1.812468078
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,293.1867733,386.7772914,308.3713974,368.6318638,499.3029687,805.0256325,667.2825464,1086.938192,1337.335946,1290.380508
Haiti,HTI,"Population, total",SP.POP.TOTL,6194686,6758222,7319491,7887312,8319070,8463802,9047082,9646570,10250922,10839976
Haiti,HTI,Population growth (annual %),SP.POP.GROW,2.33663187,2.085451603,1.943487973,1.827131628,1.750889745,1.724801191,1.637886328,1.580168107,1.480054624,1.341394984
Haiti,HTI,Land area (sq. km),AG.LND.TOTL.K2,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,4915311846,5902717092,4943700431,5215028986,6414520530,7103826902,8772169959,13789443623,18400538859,21566622850
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.32729576,1.746033806,6.073687877,1.870776294,-0.735651085,7.291288159,6.232302961,4.23160011,4.128687749,3.892972197
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,1183.02593,1262.067151,942.6129447,887.6926123,1002.716922,1080.510472,1204.479826,1727.793682,2129.521439,2326.297278
Honduras,HND,"Population, total",SP.POP.TOTL,4154864,4677023,5244677,5874814,6397140,6574510,7282953,7980955,8640692,9270794
Honduras,HND,Population growth (annual %),SP.POP.GROW,3.018260563,2.924635741,2.824884205,2.862877135,2.801599832,2.734903508,2.455146072,2.184263323,1.869321608,1.71775975
Honduras,HND,Land area (sq. km),AG.LND.TOTL.K2,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,33511383986,59707404561,1.04E+11,1.60E+11,1.66E+11,1.72E+11,1.69E+11,2.19E+11,2.63E+11,3.21E+11
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.973847013,8.511584142,6.23498354,4.258445311,2.506689764,7.663462103,8.700065555,2.127917031,1.700325218,2.169494388
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,6208.226159,10609.74564,17976.42938,24818.15455,25091.6666,25756.66378,24928.10037,31515.66277,36730.8767,43731.10682
"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,5397900,5627600,5800500,6435500,6606500,6665000,6783500,6957800,7150100,7336600
"Hong Kong SAR, China",HKG,Population growth (annual %),SP.POP.GROW,0.982973567,0.840468541,0.839650031,4.438607795,0.955125814,0.881594076,0.779918562,0.598238787,1.103957997,0.619366345
"Hong Kong SAR, China",HKG,Land area (sq. km),AG.LND.TOTL.K2,990,990,990,1050,1050,1050,1050,1050,1050,1050
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,..,..,38730585922,46658755152,49073380174,47218405892,1.04E+11,1.58E+11,1.29E+11,1.29E+11
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,-3.064180346,0.082410005,3.071026968,4.479193809,5.000448324,1.006464779,-1.257749507,2.191960369
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,3735.10582,4525.039103,4793.478522,4624.281657,10303.70419,15777.19202,12989.18028,13107.37791
Hungary,HUN,"Population, total",SP.POP.TOTL,10668095,10596487,10369341,10311238,10237530,10210971,10107146,10038188,9920362,9814023
Hungary,HUN,Population growth (annual %),SP.POP.GROW,-0.200097849,-0.153272936,-0.039136583,-0.171771609,-0.28326061,-0.259764908,-0.221439379,-0.175097367,-0.516437607,-0.295110605
Hungary,HUN,Land area (sq. km),AG.LND.TOTL.K2,89880,89870,89870,89860,89800,89620,89620,89610,90530,91260
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,2864441356,6106635770,7080981669,7426081278,8982047589,9025660362,13825302536,18074622987,14751508134,20793168031
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,4.567123522,4.034923527,4.98504277,7.802399508,2.209496419,1.063636607,6.303687107
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,11959.53988,24451.97313,27124.27427,27614.87334,32381.62524,32096.37226,47334.93065,56943.37045,45995.54788,61987.92636
Iceland,ISL,"Population, total",SP.POP.TOTL,239511,249740,261057,268916,277381,281205,292074,317414,320716,335439
Iceland,ISL,Population growth (annual %),SP.POP.GROW,1.06362548,1.566217581,1.256632077,0.539913017,1.209238786,1.369192833,0.877936158,1.859572171,0.532100735,1.388081496
Iceland,ISL,Land area (sq. km),AG.LND.TOTL.K2,100250,100250,100250,100250,100250,100250,100250,100250,100250,100250
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2.12E+11,2.97E+11,2.88E+11,3.93E+11,4.59E+11,4.68E+11,7.09E+11,1.20E+12,1.83E+12,2.29E+12
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.820737856,9.62778292,5.482396022,7.549522249,8.845755561,3.840991157,7.922936613,3.08669806,5.456388753,8.256305502
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,276.6679583,354.1492482,316.9539272,399.9500747,441.9987604,443.3141938,627.7742417,998.5223415,1443.882435,1732.554242
India,IND,"Population, total",SP.POP.TOTL,766833411,837468938,909307018,982365248,1038058154,1056575548,1129623466,1200669762,1265780243,1324517250
India,IND,Population growth (annual %),SP.POP.GROW,2.295805502,2.146759799,2.003178624,1.895219577,1.805559737,1.76812551,1.615308295,1.464889915,1.231484894,1.090459321
India,IND,Land area (sq. km),AG.LND.TOTL.K2,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,84853699994,84300174477,1.28E+11,2.27E+11,1.40E+11,1.65E+11,2.57E+11,5.10E+11,9.18E+11,9.32E+11
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.975527809,5.780498488,6.497506517,7.818187077,0.791126082,4.920067747,5.030873945,6.0137036,6.030050653,5.033069183
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,525.3339435,481.781485,681.9383856,1137.410101,671.0986097,780.1902047,1150.261367,2166.854231,3694.35934,3562.816334
Indonesia,IDN,"Population, total",SP.POP.TOTL,161523353,174975953,187739786,199901231,208615171,211513822,223285666,235469755,248451714,261556386
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,2.199616987,1.888373403,1.690946084,1.495344734,1.395290107,1.379908097,1.341871178,1.323330518,1.351699787,1.220591058
Indonesia,IDN,Land area (sq. km),AG.LND.TOTL.K2,1811570,1811570,1811570,1811570,1811570,1811570,1811570,1811570,1811570,1877519
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1.62E+11,1.23E+11,..,1.20E+11,1.14E+11,1.10E+11,1.90E+11,4.12E+11,5.99E+11,4.18E+11
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-8.719210461,-5.453824249,2.862382628,5.197121181,0.934516318,5.808898853,4.383944068,0.250856553,-7.44455703,13.39624262
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,3568.655486,2318.464457,..,1932.805016,1756.896803,1670.009674,2756.198822,5717.314148,7927.844908,5253.42656
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,45472792,53077312,58780376,62294919,64800875,65623397,68951279,72120608,75539881,79563991
"Iran, Islamic Rep.",IRN,Population growth (annual %),SP.POP.GROW,4.12124672,3.613148828,1.891446848,1.377551586,1.287618235,1.261318759,1.208603699,1.093204724,1.205172521,1.356225741
"Iran, Islamic Rep.",IRN,Land area (sq. km),AG.LND.TOTL.K2,1628760,1628760,1628760,1628760,1628760,1628760,1628760,1628760,1628760,1628760
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,46938387097,62684516129,553671957.7,10433698621,36881601584,48364250944,36627901762,1.32E+11,2.18E+11,1.67E+11
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.485241697,-0.019036937,32.5922112,11.02078564,17.58226601,16.92166569,53.38179418,8.228107104,13.93643017,13.78737302
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,3090.004177,3773.375417,30.08638701,502.028676,1617.467894,2058.264401,1391.963489,4636.639325,6836.073995,4550.658638
Iraq,IRQ,"Population, total",SP.POP.TOTL,15190396,16612319,18402740,20783073,22802061,23497589,26313838,28385739,31890012,36610632
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2.497912905,2.161651447,2.828802166,3.096722454,3.062511193,3.004689353,2.576571985,1.685732442,3.720627514,2.877231639
Iraq,IRQ,Land area (sq. km),AG.LND.TOTL.K2,437370,437370,437370,437370,437370,437370,437370,437370,434320,434128
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,20106648455,37772896221,55918538121,75790786290,98860565736,99958806891,1.94E+11,2.74E+11,2.26E+11,2.99E+11
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.354372344,5.217414154,3.343274236,7.373225503,10.52254164,9.399418006,6.785872817,-4.486599314,-0.052354785,2.042232527
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,5692.027386,10715.87028,15714.38475,20835.89771,26329.21443,26269.18162,47666.54708,61103.51347,49028.82739,62818.96636
Ireland,IRL,"Population, total",SP.POP.TOTL,3532423,3524949,3558430,3637510,3754786,3805174,4070262,4489544,4599533,4755335
Ireland,IRL,Population growth (annual %),SP.POP.GROW,0.619707471,-0.427686064,0.682256778,0.791271347,1.127299556,1.333042666,1.828313818,2.038708011,0.423743803,1.128834064
Ireland,IRL,Land area (sq. km),AG.LND.TOTL.K2,68890,68890,68890,68890,68890,68890,68890,68890,68890,68890
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,1023005863,1567402514,1563667800,2822358473,5928420956,6690725118,6846691871
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,11.82935653,0.80000249,7.700006207,13.69999702,5.300001526,5.200003104,4.900001001,7.303757302,6.952311475
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,14036.08285,20624.8028,20322.68202,35494.66734,70986.30133,79148.33225,82197.12677
Isle of Man,IMN,"Population, total",SP.POP.TOTL,63812,67927,71262,72884,75996,76942,79515,83515,84534,83296
Isle of Man,IMN,Population growth (annual %),SP.POP.GROW,0.180379473,2.159261885,0.469794802,1.035749897,1.404629142,1.237118395,0.80433281,1.336800664,-0.419070043,0.076863955
Isle of Man,IMN,Land area (sq. km),AG.LND.TOTL.K2,570,570,570,570,570,570,570,570,570,570
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,1.10E+11,1.17E+11,1.32E+11,1.36E+11,2.17E+11,2.58E+11,3.19E+11
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,6.027798088,3.570583875,8.892274486,4.915016328,3.45885767,2.822996205,4.462753818
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,19357.10935,19129.19479,21061.48228,19910.61067,29650.77025,32667.60687,37330.2618
Israel,ISR,"Population, total",SP.POP.TOTL,4159000,4442000,5123000,5692000,6125000,6289000,6809000,7308800,7910500,8546000
Israel,ISR,Population growth (annual %),SP.POP.GROW,1.306891786,1.65705755,3.455466899,2.616505943,2.546433887,2.642331913,1.767623642,1.776579106,1.846151321,1.960348962
Israel,ISR,Land area (sq. km),AG.LND.TOTL.K2,21640,21640,21640,21640,21640,21640,21640,21640,21640,21640
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,4.38E+11,8.92E+11,1.32E+12,1.31E+12,1.25E+12,1.14E+12,1.80E+12,2.40E+12,2.09E+12,1.88E+12
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.225852315,4.194377308,0.834275454,1.266784802,1.625727599,3.786955143,1.423594158,-0.962012841,-2.980905768,1.293462732
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,7739.715284,15744.66126,23243.47453,23081.60468,21997.62432,20087.59199,31259.7165,40778.34274,35053.52624,30939.71425
Italy,ITA,"Population, total",SP.POP.TOTL,56576718,56629288,56797087,56860281,56916317,56942108,57685327,58826731,59539717,60627498
Italy,ITA,Population growth (annual %),SP.POP.GROW,0.022350913,0.048320597,0.067924433,0.028104408,0.016820844,0.045303631,0.647182705,0.662469253,0.26954124,-0.169884073
Italy,ITA,Land area (sq. km),AG.LND.TOTL.K2,294110,294110,294110,294110,294110,294110,294140,294140,294140,294140
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2373566957,3828310735,3535460090,7393883555,8887061867,9005064475,10174664854,13709402085,14807086889,14077109397
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.5423458,3.974302015,1.955542502,-0.113731206,1.047673871,0.878703548,1.3237251,-0.811736703,-0.61363604,1.375223064
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,1029.136715,1602.195824,1436.567481,2889.781119,3375.674975,3392.123878,3733.798671,4928.126409,5209.859264,4843.7499
Jamaica,JAM,"Population, total",SP.POP.TOTL,2306367,2389415,2461047,2558631,2632677,2654698,2725017,2781869,2842128,2906242
Jamaica,JAM,Population growth (annual %),SP.POP.GROW,1.512970249,0.588272175,0.886386767,0.978969144,0.908248861,0.832970135,0.573343332,0.491523842,0.571484567,0.525007304
Jamaica,JAM,Land area (sq. km),AG.LND.TOTL.K2,10830,10830,10830,10830,10830,10830,10830,10830,10830,10830
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1.32E+12,3.07E+12,3.91E+12,4.92E+12,4.64E+12,4.97E+12,4.89E+12,5.11E+12,6.27E+12,5.00E+12
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.501994816,6.785020109,0.848069581,3.133870993,-0.333929958,2.764647551,2.186115694,-1.224289001,1.374750999,0.753826746
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,10978.91981,25059.00743,31414.98464,39150.03963,36610.16832,39169.35957,38298.98017,39876.30397,49145.28043,39400.73936
Japan,JPN,"Population, total",SP.POP.TOTL,120083000,122578000,124425000,125757000,126631000,126843000,127761000,128063000,127629000,126994511
Japan,JPN,Population growth (annual %),SP.POP.GROW,0.648316737,0.416110342,0.371192387,0.226884732,0.182586374,0.167275578,0.033662258,0.048425395,-0.159710676,-0.115284177
Japan,JPN,Land area (sq. km),AG.LND.TOTL.K2,364700,364600,364600,364500,364500,364500,364500,364500,364500,364500
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,4966710013,6277197435,5311329067,6928359238,8149106065,8460424401,11411390409,22657662393,31634561690,39892551127
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.291687767,1.462169823,14.3497778,2.087020215,3.389530747,4.245712344,8.567214798,7.232318964,2.429358001,1.994180849
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1783.726598,1927.559405,1335.287511,1463.887967,1619.535865,1651.621798,2044.963723,3455.769953,3910.346894,4175.356602
Jordan,JOR,"Population, total",SP.POP.TOTL,2784457,3256552,3977667,4732848,5031754,5122495,5580241,6556473,8089963,9554286
Jordan,JOR,Population growth (annual %),SP.POP.GROW,4.144533539,3.906104781,5.614540069,3.089943081,1.759896757,1.787299396,2.654982949,4.702530018,5.42391363,3.057622556
Jordan,JOR,Land area (sq. km),AG.LND.TOTL.K2,88240,88240,88240,88240,88240,88240,88240,88240,88780,88780
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,..,..,24917355372,21035368251,16870821840,18291994909,43151647003,1.33E+11,2.08E+11,1.37E+11
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,-5.299999999,0.500000002,2.699999998,9.800000002,9.600000001,3.3,4.8,1.1
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,1515.737659,1350.30567,1130.117844,1229.001247,2874.288483,8458.017154,12386.69927,7714.841844
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,15483411,16205998,16439095,15578227,14928374,14883626,15012984,15776938,16792090,17794055
Kazakhstan,KAZ,Population growth (annual %),SP.POP.GROW,1.169965578,1.034239035,-0.076714451,-1.516321571,-0.955113482,-0.300201487,0.694909484,1.872962096,1.408676887,1.42204614
Kazakhstan,KAZ,Land area (sq. km),AG.LND.TOTL.K2,2699700,2699700,2699700,2699700,2699700,2699700,2699700,2699700,2699700,2699700
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,6191437070,8355380879,8209129172,12045858436,12896013577,12705357103,16095337094,35895153328,56396706006,74815121315
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.755216977,6.20318382,-0.79949396,4.146839267,2.305388596,0.599695392,5.104299776,0.232282746,4.568679614,4.213517068
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,323.3733809,377.1553527,324.1373782,421.3391971,414.6793098,397.4826588,451.6687666,902.0699578,1271.815383,1525.235192
Kenya,KEN,"Population, total",SP.POP.TOTL,19146403,22153685,25326080,28589456,31098763,31964557,35635267,39791984,44343469,49051531
Kenya,KEN,Population growth (annual %),SP.POP.GROW,3.803960149,3.544921048,3.227568409,2.914300425,2.76557269,2.745965174,2.720779221,2.767256336,2.662807804,2.420820938
Kenya,KEN,Land area (sq. km),AG.LND.TOTL.K2,569140,569140,569140,569140,569140,569140,569140,569140,569140,569140
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,41246160.6,42972107.2,47737955.35,66515376.79,69032258.06,67254174.4,102367039.3,141042610.3,190243432.8,178328984.1
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.838709677,9.174311927,0.877192982,1.694915254,-1.538461538,6.25,-1.629360204,-2.091436758,4.713645402,5.137719245
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,657.3617116,621.9999015,638.4896458,842.9911892,832.0247088,796.8032036,1131.152504,1428.134977,1788.691439,1584.738015
Kiribati,KIR,"Population, total",SP.POP.TOTL,62745,69087,74767,78904,82969,84405,90498,98760,106359,112529
Kiribati,KIR,Population growth (annual %),SP.POP.GROW,1.621166441,2.703878476,1.448236603,1.517076727,1.715262047,1.71595975,1.849075199,2.28284642,1.538681384,1.43386389
Kiribati,KIR,Land area (sq. km),AG.LND.TOTL.K2,810,810,810,810,810,810,810,810,810,810
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Population, total",SP.POP.TOTL,18590142,19708316,20937407,22113428,22731470,22929078,23732740,24310143,24800638,25307665
"Korea, Dem. People's Rep.",PRK,Population growth (annual %),SP.POP.GROW,1.582809006,1.411989864,1.580216733,1.14213336,0.860282042,0.865557872,0.805103448,0.502338522,0.514396262,0.490511297
"Korea, Dem. People's Rep.",PRK,Land area (sq. km),AG.LND.TOTL.K2,120410,120410,120410,120410,120410,120410,120410,120410,120410,120410
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,97510235986,2.00E+11,3.56E+11,6.10E+11,4.98E+11,5.76E+11,7.93E+11,1.05E+12,1.28E+12,1.50E+12
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.55164035,11.98771556,6.198642798,7.890703326,11.46694243,9.060833325,5.197391363,3.012984873,2.402530992,2.946881715
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2413.263925,4748.629608,8126.67039,13403.04959,10672.41793,12256.99357,16496.12009,21350.42798,25466.76052,29288.87044
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,40405956,42031247,43747962,45524681,46616677,47008111,48082519,49054708,50199853,51217803
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,1.234018311,0.979189224,1.039161356,0.952779422,0.710794593,0.836180864,0.396331437,0.759316682,0.525713661,0.396851823
"Korea, Rep.",KOR,Land area (sq. km),AG.LND.TOTL.K2,96460,96460,96460,96460,96460,96460,96820,96990,97310,97489
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,5181776769,6163785173,6682832632
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,1.712195174,5.571756507
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,2965.449915,3410.85978,3759.560246
Kosovo,XKX,"Population, total",SP.POP.TOTL,1647000,1791000,1932000,2059000,1762000,1700000,1704622,1747383,1807106,1777557
Kosovo,XKX,Population growth (annual %),SP.POP.GROW,2.023988135,2.144551714,1.77550356,1.46773672,-10.95514942,-3.582127645,0.067838626,0.803213478,0.895254757,-0.596734074
Kosovo,XKX,Land area (sq. km),AG.LND.TOTL.K2,10887,10887,10887,10887,10887,10887,10887,10887,10887,10887
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,21697297872,20692472760,19858555215,31493319973,30123850197,37712842243,59439090601,1.47E+11,1.74E+11,1.09E+11
